rv,0.86,-0.00,0.00,0.51,0.833
g,-2,-3,-2,0.836
m,88,-448,804,0.838
a,16,-96,4048,0.840
g,-2,-5,0,0.844
a,-16,-112,4048,0.846
rv,0.86,-0.00,0.00,0.51,0.851
m,82,-460,804,0.853
g,-2,-5,0,0.855
a,16,-112,4048,0.857
rv,0.86,-0.00,0.00,0.51,0.861
a,32,-96,4032,0.863
g,-3,-5,2,0.866
a,32,-96,4064,0.869
rv,0.86,-0.00,0.00,0.51,0.873
g,-1,-8,2,0.876
m,76,-442,804,0.878
a,32,-112,4048,0.880
g,-3,-5,0,0.884
a,32,-96,4064,0.885
rv,0.86,-0.00,0.00,0.51,0.890
m,76,-442,804,0.893
a,16,-96,4080,0.896
g,-1,-3,-1,0.898
a,16,-96,4064,0.900
g,-1,-4,2,0.904
rv,0.86,-0.00,0.00,0.51,0.908
a,16,-96,4048,0.910
m,70,-442,810,0.913
g,-1,-3,0,0.916
a,16,-96,4048,0.917
rv,0.86,-0.00,0.00,0.51,0.922
g,-1,-7,-1,0.925
a,16,-112,4048,0.927
rv,0.86,-0.00,0.00,0.51,0.931
a,32,-96,4064,0.933
g,-3,-6,2,0.936
m,82,-466,804,0.938
a,16,-112,4064,0.940
g,-1,-4,1,0.944
rv,0.86,-0.00,0.00,0.51,0.947
a,16,-112,4064,0.949
m,76,-454,810,0.952
rv,0.86,-0.00,0.00,0.51,0.956
g,-2,-6,2,0.958
a,32,-96,4064,0.960
g,-2,-6,-1,0.964
a,16,-112,4064,0.966
rv,0.86,-0.00,0.00,0.51,0.970
a,16,-96,4064,0.972
g,-2,-6,1,0.975
m,94,-442,804,0.977
a,16,-96,4048,0.979
rv,0.86,-0.00,0.00,0.51,0.983
g,-3,-5,0,0.985
a,16,-96,4048,0.987
rv,0.86,-0.00,0.00,0.51,0.992
g,-3,-6,0,0.995
m,88,-454,816,0.997
a,0,-96,4064,0.999
rv,0.86,-0.00,0.00,0.51,1.004
g,-2,-5,0,1.006
a,16,-112,4048,1.007
rv,0.86,-0.00,0.00,0.51,1.011
a,16,-112,4064,1.013
g,-2,-7,-1,1.016
m,94,-460,798,1.018
a,16,-96,4048,1.020
g,-1,-6,0,1.024
a,16,-96,4048,1.027
rv,0.86,-0.00,0.00,0.51,1.031
m,70,-448,810,1.034
g,-1,-3,0,1.037
a,16,-96,4064,1.038
rv,0.86,-0.00,0.00,0.51,1.042
a,16,-96,4048,1.044
g,-1,-2,0,1.047
a,0,-96,4064,1.051
g,-1,-3,-1,1.054
m,76,-448,804,1.056
a,16,-96,4048,1.059
rv,0.86,-0.00,0.00,0.51,1.063
g,-1,-5,3,1.065
a,16,-112,4048,1.066
rv,0.86,-0.00,0.00,0.51,1.070
g,-2,-5,0,1.074
a,16,-112,4064,1.076
rv,0.86,-0.00,0.00,0.51,1.080
a,32,-96,4048,1.082
g,-2,-4,-1,1.085
rv,0.86,-0.00,0.00,0.51,1.090
a,32,-96,4048,1.092
g,-4,-5,0,1.095
m,64,-454,804,1.098
a,16,-96,4064,1.100
g,-3,-4,-1,1.104
a,0,-96,4064,1.105
rv,0.86,-0.00,0.00,0.51,1.109
g,-2,-4,-1,1.114
a,16,-112,4048,1.116
rv,0.86,-0.00,0.00,0.51,1.120
a,16,-96,4032,1.122
g,-2,-4,1,1.125
rv,0.86,-0.00,0.00,0.51,1.130
a,16,-112,4048,1.132
g,-1,-8,-1,1.135
m,88,-466,804,1.137
a,32,-96,4064,1.139
rv,0.86,-0.00,0.00,0.51,1.142
g,-3,-2,0,1.144
a,16,-96,4064,1.146
rv,0.86,-0.00,0.00,0.51,1.150
g,-1,-5,0,1.155
m,76,-460,817,1.157
rv,0.86,-0.00,0.00,0.51,1.161
a,16,-96,4064,1.163
g,-4,-4,-1,1.166
a,32,-96,4064,1.169
rv,0.86,-0.00,0.00,0.51,1.173
g,-3,-2,0,1.176
m,88,-454,811,1.178
a,32,-96,4064,1.179
g,-3,-1,-1,1.183
a,48,-96,4064,1.185
rv,0.86,-0.00,0.00,0.51,1.189
a,16,-112,4048,1.193
g,-2,-3,0,1.196
m,76,-454,779,1.198
a,16,-112,4048,1.201
g,-1,-4,0,1.204
rv,0.86,-0.00,0.00,0.51,1.208
a,16,-96,4064,1.210
rv,0.86,-0.00,0.00,0.51,1.213
g,-3,-5,0,1.215
m,59,-472,786,1.217
a,0,-112,4064,1.219
g,-3,-2,0,1.224
a,16,-96,4048,1.226
rv,0.86,-0.00,0.00,0.51,1.230
a,16,-112,4064,1.233
m,82,-460,810,1.235
g,-4,-5,0,1.238
a,32,-96,4064,1.241
rv,0.86,-0.00,0.00,0.51,1.244
g,-2,-2,-1,1.246
a,16,-112,4064,1.248
rv,0.86,-0.00,0.00,0.51,1.253
g,-1,-2,-1,1.255
m,70,-460,804,1.257
a,16,-96,4064,1.259
rv,0.86,-0.00,0.00,0.51,1.264
g,-1,-7,1,1.267
a,0,-112,4048,1.269
a,16,-112,4048,1.272
g,-2,-4,-2,1.276
m,70,-472,804,1.277
a,16,-96,4064,1.279
rv,0.86,-0.00,0.00,0.51,1.282
g,-2,-6,0,1.284
rv,0.86,-0.00,0.00,0.51,1.288
a,16,-96,4064,1.290
g,-2,-8,-2,1.294
m,82,-448,804,1.297
a,16,-96,4048,1.299
rv,0.86,-0.00,0.00,0.51,1.303
a,16,-112,4048,1.305
g,-1,-4,1,1.307
rv,0.86,-0.00,0.00,0.51,1.312
a,16,-112,4064,1.314
g,-2,-3,0,1.317
m,88,-448,792,1.319
a,16,-112,4064,1.321
g,-4,-4,-1,1.324
a,32,-96,4064,1.327
rv,0.86,-0.00,0.00,0.51,1.331
g,-4,-3,0,1.334
m,59,-454,810,1.336
a,32,-96,4048,1.337
rv,0.86,-0.00,0.00,0.51,1.342
a,16,-96,4048,1.344
g,-3,-2,-1,1.347
a,16,-96,4064,1.351
g,-2,-4,-2,1.354
m,76,-448,798,1.356
a,16,-96,4048,1.359
rv,0.86,-0.00,0.00,0.51,1.364
g,-2,-3,-1,1.366
a,16,-112,4064,1.368
rv,0.86,-0.00,0.00,0.51,1.371
g,-1,-4,0,1.374
m,64,-448,804,1.376
a,16,-96,4048,1.378
rv,0.86,-0.00,0.00,0.51,1.383
a,16,-96,4048,1.385
g,-2,-6,0,1.388
a,16,-96,4064,1.391
g,-2,-5,0,1.394
m,76,-454,792,1.397
a,16,-96,4048,1.399
rv,0.86,-0.00,0.00,0.51,1.403
g,-1,-2,1,1.405
a,32,-96,4048,1.407
rv,0.86,-0.00,0.00,0.51,1.411
g,-3,-3,-1,1.414
m,76,-442,798,1.416
rv,0.86,-0.00,0.00,0.51,1.420
a,16,-112,4048,1.422
g,-4,-2,0,1.425
rv,0.86,-0.00,0.00,0.51,1.429
a,16,-112,4048,1.431
g,-1,-6,-1,1.435
m,88,-448,811,1.437
a,16,-96,4064,1.438
rv,0.86,-0.00,0.00,0.51,1.443
g,-2,-4,0,1.446
a,16,-96,4048,1.448
rv,0.86,-0.00,0.00,0.51,1.452
g,-4,-3,0,1.455
m,88,-460,792,1.457
rv,0.86,-0.00,0.00,0.51,1.462
a,16,-96,4048,1.464
g,-3,-4,-1,1.467
a,0,-96,4048,1.470
rv,0.86,-0.00,0.00,0.51,1.473
g,0,-3,2,1.475
m,76,-466,792,1.477
a,16,-96,4064,1.479
rv,0.86,-0.00,0.00,0.51,1.483
g,-4,-7,-2,1.486
a,16,-96,4064,1.488
rv,0.86,-0.00,0.00,0.51,1.492
g,-2,-6,0,1.495
m,82,-460,799,1.497
rv,0.86,-0.00,0.00,0.51,1.502
a,32,-112,4032,1.504
g,-1,-8,1,1.507
a,32,-96,4064,1.509
rv,0.86,-0.00,0.00,0.51,1.513
g,1,-7,0,1.515
m,76,-454,792,1.517
a,16,-112,4064,1.519
rv,0.86,-0.00,0.00,0.51,1.523
g,-4,-4,0,1.525
a,16,-112,4048,1.527
rv,0.86,-0.00,0.00,0.51,1.531
a,16,-112,4048,1.533
g,-2,-4,-1,1.536
m,94,-460,792,1.538
a,0,-112,4064,1.540
rv,0.86,-0.00,0.00,0.51,1.545
g,-3,-5,-2,1.547
a,16,-112,4064,1.549
rv,0.86,-0.00,0.00,0.51,1.553
g,-3,-5,-1,1.556
m,82,-448,811,1.558
a,16,-96,4064,1.560
g,-3,-8,1,1.564
a,16,-112,4064,1.566
rv,0.86,-0.00,0.00,0.51,1.570
rv,0.86,-0.00,0.00,0.51,1.572
a,32,-112,4048,1.574
g,1,-8,-1,1.577
m,76,-454,811,1.579
a,16,-112,4064,1.581
g,-2,-4,1,1.584
a,16,-112,4064,1.588
rv,0.86,-0.00,0.00,0.51,1.591
rv,0.86,-0.00,0.00,0.51,1.594
g,-4,-6,0,1.596
a,16,-96,4048,1.598
rv,0.86,-0.00,0.00,0.51,1.603
g,-2,-5,2,1.606
a,32,-112,4064,1.607
rv,0.86,-0.00,0.00,0.51,1.612
a,16,-96,4064,1.614
g,-2,-4,-2,1.617
m,64,-460,805,1.619
a,16,-112,4048,1.621
g,-2,-6,-1,1.624
a,32,-96,4064,1.628
rv,0.86,-0.00,0.00,0.51,1.632
g,-4,-5,-2,1.635
m,88,-460,804,1.637
a,16,-112,4064,1.639
rv,0.86,-0.00,0.00,0.51,1.643
g,-1,-5,-2,1.645
a,16,-112,4048,1.647
rv,0.86,-0.00,0.00,0.51,1.651
a,16,-96,4064,1.653
g,-3,-4,-1,1.656
m,82,-460,798,1.658
a,0,-112,4048,1.660
g,0,-6,0,1.664
rv,0.86,-0.00,0.00,0.51,1.667
a,16,-96,4064,1.669
rv,0.86,-0.00,0.00,0.51,1.673
m,76,-454,798,1.675
a,16,-96,4048,1.677
